	a	A	=	l	L	^	i	I	+	n	N	>	s	S	~	b	B	|	y	Y	@	[	:
N	0.302314064707	-1.11572531375	-2.05438967549	-1.06805035987	-0.857871702358	1.33614689677	-1.45453111046	0.0415578596072	0.377963944398	2.6267860938	6.18383868462	2.18147231307	-1.26839570479	-2.09402911804	-4.22497224743	-0.430643573174	-1.38037104585	-1.76022884766	-0.469912344948	0.00841458290598	-0.911723752193	0.612381006602	-1.26181259801
>	0.870210615636	0.119441686461	-0.873428263165	0.148060663952	-0.15126351556	0.812919020083	-1.13458562345	-1.09769419509	-0.0585613470855	1.40352856552	2.18147231307	6.49365942012	-0.307979008776	-1.37587648501	-3.48382951101	-0.982513435131	-0.118668311124	-1.84248051415	0.421723148237	0.400843362116	-0.0575405474662	0.333947402136	-0.41883294058
s	0.00957915654558	-0.792808140967	-1.07138828577	-1.40584248679	-0.843237973495	-0.770637127451	-0.691119254736	-0.216268183792	0.387917234791	-0.905661803156	-1.26839570479	-0.307979008776	4.20266079755	1.04661053753	0.33825349205	1.22840099745	1.71562805623	1.60687796079	1.10031433503	1.80197287449	1.44177157217	-0.351142917949	0.457824348068
S	-0.572214035613	-1.34899346023	-1.30250039798	-2.03061525537	-1.35102054945	-2.13171817514	-1.17206437287	-1.36421949646	-1.01313803585	-1.53248087434	-2.09402911804	-1.37587648501	1.04661053753	3.42522864319	0.578096810044	0.474514760615	0.51010541633	0.654172999607	0.269682207962	0.2901271272	0.361247075435	-0.416110238325	-0.596195441785
~	-2.84506132479	-3.27119934492	-1.29776878587	-3.83120158515	-3.28381880818	-4.54260113358	-3.09206126866	-3.47425181136	-3.43792495055	-3.417177221	-4.22497224743	-3.48382951101	0.33825349205	0.578096810044	2.55823100275	-0.893896116105	-1.09478916831	-0.63877784841	-0.564012636231	-1.27182025186	-1.45382378312	-1.22039762924	-2.10362508444
b	-0.443675700105	-1.23098428252	-1.33627232234	0.134307545032	0.182779826244	-0.401583281149	1.00949203165	1.47610587492	0.562792230746	-0.189951880201	-0.430643573174	-0.982513435131	1.22840099745	0.474514760615	-0.893896116105	6.68340114638	4.23570987256	3.32600917636	1.14247111542	1.14979416111	0.761243389624	0.533345797515	0.0615280254489
B	0.0955432808407	-0.44971551158	-1.26961222948	-0.660203927284	0.154401044226	0.251783471828	0.912899776507	1.75338062496	1.71082354603	-1.32109042624	-1.38037104585	-0.118668311124	1.71562805623	0.51010541633	-1.09478916831	4.23570987256	8.18572230327	4.21885417209	1.22611907974	1.86860975707	1.86629061502	0.333553938822	0.620399402324
|	-0.0640355745854	-0.246103060035	-1.25911216519	-1.97838700684	0.168537197692	1.08693856099	0.452484328942	1.70140837334	2.56379991228	-0.399551795877	-1.76022884766	-1.84248051415	1.60687796079	0.654172999607	-0.63877784841	3.32600917636	4.21885417209	5.45851609304	1.24749297768	3.01926667196	2.52996018875	0.144521319658	1.12506253972
y	-0.341820572968	-1.02413028967	-1.05045069666	-0.154656482885	0.734841440427	0.0694900860811	-0.20190571437	-0.730833572595	0.101975826986	1.10500626258	-0.469912344948	0.421723148237	1.10031433503	0.269682207962	-0.564012636231	1.14247111542	1.22611907974	1.24749297768	6.9577602137	4.91205588603	3.25604334386	0.162048801557	0.0929996475331
Y	0.119225197684	-1.00803755732	-0.984193117126	-0.316888088796	1.45381542546	0.836722964299	0.433741876195	0.220338776562	1.61512062165	1.21755541396	0.00841458290598	0.400843362116	1.80197287449	0.2901271272	-1.27182025186	1.14979416111	1.86860975707	3.01926667196	4.91205588603	7.11012641937	3.50902339899	-0.100317290444	0.656863849877
@	-0.344736812406	-0.530638315192	-0.267903537021	-1.08589899198	1.44695521879	1.4697800841	0.574566990923	0.386414736516	1.90305216684	-0.97681754564	-0.911723752193	-0.0575405474662	1.44177157217	0.361247075435	-1.45382378312	0.761243389624	1.86629061502	2.52996018875	3.25604334386	3.50902339899	8.03537762682	-0.379614790636	0.918506577073
[	-0.38790956963	-0.727817883079	-0.428204060292	-1.05535831767	-0.924930672942	0.106908971912	0.831971829925	0.789149743535	0.245809046942	0.253135339763	0.612381006602	0.333947402136	-0.351142917949	-0.416110238325	-1.22039762924	0.533345797515	0.333553938822	0.144521319658	0.162048801557	-0.100317290444	-0.379614790636	4.47221111563	-0.720688209951
:	-0.965799837687	-1.96590310007	-2.45758651714	-2.47667028056	-1.50414735569	-0.342462524134	-0.998379415254	-0.496964114502	0.622847721016	-1.14841920823	-1.26181259801	-0.41883294058	0.457824348068	-0.596195441785	-2.10362508444	0.0615280254489	0.620399402324	1.12506253972	0.0929996475331	0.656863849877	0.918506577073	-0.720688209951	2.4869999712
